# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  U1 O2
# Reduced formula:  UO2
# space group: (Fm-3m), space number:  (225)
# abc:  3.856567   3.856567   3.856567
# angles: 60.000000  60.000000  60.000000
# sites: 3
# mp-1597
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.626 Rnm= 1.706 L3 shell
# Pot 1 Z= 8 Rmt= 1.042 Rnm= 1.093
# Gam_ch=8.104E+00 H-L exch
# Mu=-4.652E+00 kf=2.032E+00 Vint=-2.038E+01 Rs_int= 1.785
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3617
#           2       0.00000      7.66     24.00     3   3.7252
#           3       0.00000      8.06     24.00     3   4.2899
#           4       0.00000     34.73     24.00     2   4.5222
#           5       0.00000      5.91      8.00     3   4.7233
#           6       0.00000     12.51      8.00     4   4.7233
#           7       0.00000      5.60      8.00     4   4.7233
#           8       0.00000     12.56     48.00     3   4.8054
#          10       0.00000      4.56     96.00     3   5.3702
#          11       0.00000     11.36     24.00     2   5.9434
#    10/  11 paths used
#  xsedge+50, used to normalize mu           2.1866E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17774.774    605.031  12.650  9.53583E-01  9.56435E-01 -2.96917E-03
   17779.603    609.860  12.700  9.52606E-01  9.55691E-01 -3.21420E-03
   17784.452    614.708  12.750  9.51955E-01  9.54946E-01 -3.11946E-03
   17789.319    619.575  12.800  9.51766E-01  9.54202E-01 -2.54270E-03
   17794.205    624.462  12.850  9.52077E-01  9.53458E-01 -1.44227E-03
   17799.111    629.367  12.900  9.52807E-01  9.52714E-01  9.72793E-05
   17804.035    634.291  12.950  9.53759E-01  9.51969E-01  1.87254E-03
   17808.978    639.235  13.000  9.54665E-01  9.51225E-01  3.60142E-03
   17813.941    644.197  13.050  9.55288E-01  9.50502E-01  5.01329E-03
   17818.922    649.179  13.100  9.55347E-01  9.49780E-01  5.83640E-03
   17823.923    654.179  13.150  9.54711E-01  9.49057E-01  5.93162E-03
   17828.943    659.199  13.200  9.53388E-01  9.48334E-01  5.30574E-03
   17833.981    664.238  13.250  9.51522E-01  9.47611E-01  4.10852E-03
   17839.039    669.296  13.300  9.49356E-01  9.46889E-01  2.59460E-03
   17844.116    674.372  13.350  9.47174E-01  9.46166E-01  1.06055E-03
   17849.212    679.468  13.400  9.45229E-01  9.45443E-01 -2.25745E-04
   17854.327    684.583  13.450  9.43691E-01  9.44721E-01 -1.08482E-03
   17859.461    689.717  13.500  9.42614E-01  9.43998E-01 -1.45951E-03
   17864.614    694.870  13.550  9.41934E-01  9.43275E-01 -1.41556E-03
   17869.786    700.042  13.600  9.41501E-01  9.42553E-01 -1.11096E-03
   17874.977    705.233  13.650  9.41126E-01  9.41830E-01 -7.44468E-04
   17880.187    710.443  13.700  9.40636E-01  9.41107E-01 -4.98528E-04
   17885.416    715.673  13.750  9.39919E-01  9.40384E-01 -4.92595E-04
   17890.664    720.921  13.800  9.38946E-01  9.39662E-01 -7.58383E-04
   17895.932    726.188  13.850  9.37768E-01  9.38939E-01 -1.24166E-03
   17901.218    731.474  13.900  9.36494E-01  9.38216E-01 -1.82720E-03
   17906.523    736.780  13.950  9.35255E-01  9.37494E-01 -2.37719E-03
   17911.848    742.104  14.000  9.34163E-01  9.36771E-01 -2.77054E-03
   17917.191    747.448  14.050  9.33207E-01  9.35969E-01 -2.93729E-03
   17922.554    752.810  14.100  9.32489E-01  9.35167E-01 -2.85027E-03
   17927.936    758.192  14.150  9.31983E-01  9.34365E-01 -2.53739E-03
   17933.336    763.593  14.200  9.31636E-01  9.33563E-01 -2.05517E-03
   17938.756    769.012  14.250  9.31390E-01  9.32762E-01 -1.46408E-03
   17944.195    774.451  14.300  9.31202E-01  9.31960E-01 -8.09171E-04
   17949.652    779.909  14.350  9.31052E-01  9.31158E-01 -1.12809E-04
   17955.129    785.386  14.400  9.30934E-01  9.30356E-01  6.18779E-04
   17960.625    790.882  14.450  9.30841E-01  9.29554E-01  1.37889E-03
   17966.140    796.397  14.500  9.30750E-01  9.28752E-01  2.14141E-03
   17971.674    801.931  14.550  9.30605E-01  9.27950E-01  2.84847E-03
   17977.227    807.484  14.600  9.30325E-01  9.27148E-01  3.41141E-03
   17982.799    813.056  14.650  9.29814E-01  9.26346E-01  3.72707E-03
   17988.390    818.647  14.700  9.28989E-01  9.25544E-01  3.70584E-03
   17994.001    824.257  14.750  9.27810E-01  9.24743E-01  3.30287E-03
   17999.630    829.886  14.800  9.26300E-01  9.23941E-01  2.54212E-03
   18005.278    835.535  14.850  9.24551E-01  9.23139E-01  1.52374E-03
   18010.946    841.202  14.900  9.22717E-01  9.22337E-01  4.10349E-04
   18016.632    846.888  14.950  9.20974E-01  9.21535E-01 -6.06360E-04
   18022.337    852.594  15.000  9.19484E-01  9.20733E-01 -1.35059E-03
   18028.062    858.318  15.050  9.18300E-01  9.19884E-01 -1.71489E-03
   18033.805    864.062  15.100  9.17499E-01  9.19036E-01 -1.66549E-03
   18039.568    869.824  15.150  9.17010E-01  9.18187E-01 -1.27695E-03
   18045.350    875.606  15.200  9.16687E-01  9.17338E-01 -7.07706E-04
   18051.150    881.407  15.250  9.16343E-01  9.16490E-01 -1.59783E-04
   18056.970    887.226  15.300  9.15801E-01  9.15641E-01  1.74217E-04
   18062.809    893.065  15.350  9.14942E-01  9.14793E-01  1.62672E-04
   18068.667    898.923  15.400  9.13734E-01  9.13944E-01 -2.29025E-04
   18074.544    904.800  15.450  9.12245E-01  9.13095E-01 -9.27846E-04
   18080.440    910.696  15.500  9.10624E-01  9.12247E-01 -1.77091E-03
   18086.355    916.611  15.550  9.09067E-01  9.11398E-01 -2.54684E-03
   18092.289    922.545  15.600  9.07761E-01  9.10549E-01 -3.04956E-03
   18098.242    928.498  15.650  9.06842E-01  9.09701E-01 -3.13001E-03
   18104.214    934.470  15.700  9.06358E-01  9.08852E-01 -2.73241E-03
   18110.205    940.461  15.750  9.06266E-01  9.08003E-01 -1.90597E-03
   18116.215    946.472  15.800  9.06435E-01  9.07155E-01 -7.90107E-04
   18122.245    952.501  15.850  9.06690E-01  9.06306E-01  4.21750E-04
   18128.293    958.549  15.900  9.06848E-01  9.05457E-01  1.52911E-03
   18134.360    964.617  15.950  9.06761E-01  9.04609E-01  2.36931E-03
   18140.447    970.703  16.000  9.06345E-01  9.03760E-01  2.84887E-03
   18146.552    976.809  16.050  9.05580E-01  9.02891E-01  2.96598E-03
   18152.677    982.933  16.100  9.04524E-01  9.02022E-01  2.76251E-03
   18158.821    989.077  16.150  9.03269E-01  9.01153E-01  2.33874E-03
   18164.983    995.239  16.200  9.01919E-01  9.00284E-01  1.80889E-03
   18171.165   1001.421  16.250  9.00563E-01  8.99415E-01  1.27168E-03
   18177.366   1007.622  16.300  8.99260E-01  8.98546E-01  7.91417E-04
   18183.585   1013.842  16.350  8.98032E-01  8.97677E-01  3.93471E-04
   18189.824   1020.081  16.400  8.96874E-01  8.96808E-01  7.28111E-05
   18196.082   1026.338  16.450  8.95769E-01  8.95939E-01 -1.89649E-04
   18202.359   1032.615  16.500  8.94702E-01  8.95070E-01 -4.10244E-04
   18208.655   1038.911  16.550  8.93670E-01  8.94201E-01 -5.91879E-04
   18214.970   1045.226  16.600  8.92684E-01  8.93332E-01 -7.23127E-04
   18221.304   1051.561  16.650  8.91759E-01  8.92463E-01 -7.86709E-04
   18227.657   1057.914  16.700  8.90903E-01  8.91594E-01 -7.73128E-04
   18234.030   1064.286  16.750  8.90106E-01  8.90725E-01 -6.93134E-04
   18240.421   1070.677  16.800  8.89336E-01  8.89857E-01 -5.82942E-04
   18246.831   1077.087  16.850  8.88543E-01  8.88988E-01 -4.98668E-04
   18253.260   1083.517  16.900  8.87673E-01  8.88119E-01 -5.00463E-04
   18259.709   1089.965  16.950  8.86688E-01  8.87250E-01 -6.30883E-04
   18266.176   1096.433  17.000  8.85585E-01  8.86381E-01 -8.94733E-04
   18272.663   1102.919  17.050  8.84358E-01  8.85468E-01 -1.24967E-03
   18279.168   1109.425  17.100  8.83132E-01  8.84555E-01 -1.60326E-03
   18285.693   1115.949  17.150  8.82013E-01  8.83642E-01 -1.83789E-03
   18292.237   1122.493  17.200  8.81101E-01  8.82729E-01 -1.83869E-03
   18298.799   1129.056  17.250  8.80465E-01  8.81816E-01 -1.52780E-03
   18305.381   1135.637  17.300  8.80115E-01  8.80903E-01 -8.92471E-04
   18311.982   1142.238  17.350  8.79992E-01  8.79990E-01  1.93454E-06
   18318.602   1148.858  17.400  8.79976E-01  8.79077E-01  1.01926E-03
   18325.241   1155.497  17.450  8.79907E-01  8.78164E-01  1.97968E-03
   18331.898   1162.155  17.500  8.79626E-01  8.77252E-01  2.70044E-03
   18338.575   1168.832  17.550  8.79008E-01  8.76339E-01  3.03989E-03
   18345.272   1175.528  17.600  8.77999E-01  8.75426E-01  2.93295E-03
   18351.987   1182.243  17.650  8.76623E-01  8.74513E-01  2.40828E-03
   18358.721   1188.977  17.700  8.74985E-01  8.73600E-01  1.58231E-03
   18365.474   1195.730  17.750  8.73239E-01  8.72687E-01  6.31246E-04
   18372.246   1202.503  17.800  8.71554E-01  8.71774E-01 -2.51533E-04
   18379.037   1209.294  17.850  8.70075E-01  8.70861E-01 -9.01505E-04
   18385.848   1216.104  17.900  8.68885E-01  8.69948E-01 -1.22050E-03
   18392.677   1222.934  17.950  8.67994E-01  8.69035E-01 -1.19612E-03
   18399.526   1229.782  18.000  8.67341E-01  8.68123E-01 -8.98764E-04
   18406.393   1236.649  18.050  8.66764E-01  8.67165E-01 -4.61447E-04
   18413.280   1243.536  18.100  8.66180E-01  8.66208E-01 -3.24664E-05
   18420.185   1250.442  18.150  8.65471E-01  8.65250E-01  2.54714E-04
   18427.110   1257.366  18.200  8.64567E-01  8.64293E-01  3.17063E-04
   18434.054   1264.310  18.250  8.63455E-01  8.63335E-01  1.38817E-04
   18441.016   1271.273  18.300  8.62179E-01  8.62378E-01 -2.30611E-04
   18447.998   1278.254  18.350  8.60821E-01  8.61421E-01 -6.95396E-04
   18454.999   1285.255  18.400  8.59480E-01  8.60463E-01 -1.14205E-03
   18462.019   1292.275  18.450  8.58242E-01  8.59506E-01 -1.46931E-03
   18469.058   1299.314  18.500  8.57164E-01  8.58548E-01 -1.61090E-03
   18476.116   1306.372  18.550  8.56264E-01  8.57591E-01 -1.54580E-03
   18483.193   1313.449  18.600  8.55523E-01  8.56634E-01 -1.29504E-03
   18490.289   1320.545  18.650  8.54899E-01  8.55676E-01 -9.07992E-04
   18497.404   1327.660  18.700  8.54339E-01  8.54719E-01 -4.44344E-04
   18504.538   1334.795  18.750  8.53797E-01  8.53761E-01  4.20150E-05
   18511.692   1341.948  18.800  8.53241E-01  8.52804E-01  5.12026E-04
   18518.864   1349.120  18.850  8.52649E-01  8.51847E-01  9.41742E-04
   18526.055   1356.312  18.900  8.52009E-01  8.50889E-01  1.31554E-03
   18533.266   1363.522  18.950  8.51307E-01  8.49932E-01  1.61663E-03
   18540.495   1370.751  19.000  8.50520E-01  8.48974E-01  1.82013E-03
   18547.743   1378.000  19.050  8.49645E-01  8.48036E-01  1.89739E-03
   18555.011   1385.267  19.100  8.48630E-01  8.47097E-01  1.80875E-03
   18562.298   1392.554  19.150  8.47455E-01  8.46159E-01  1.53201E-03
   18569.603   1399.860  19.200  8.46127E-01  8.45220E-01  1.07274E-03
   18576.928   1407.184  19.250  8.44682E-01  8.44281E-01  4.74267E-04
   18584.272   1414.528  19.300  8.43189E-01  8.43343E-01 -1.82303E-04
   18591.634   1421.891  19.350  8.41738E-01  8.42404E-01 -7.90422E-04
   18599.016   1429.273  19.400  8.40421E-01  8.41465E-01 -1.24088E-03
   18606.417   1436.674  19.450  8.39309E-01  8.40527E-01 -1.44945E-03
   18613.837   1444.093  19.500  8.38429E-01  8.39588E-01 -1.38144E-03
   18621.276   1451.532  19.550  8.37756E-01  8.38649E-01 -1.06532E-03
   18628.734   1458.991  19.600  8.37217E-01  8.37711E-01 -5.90348E-04
   18636.211   1466.468  19.650  8.36699E-01  8.36772E-01 -8.71512E-05
   18643.707   1473.964  19.700  8.36088E-01  8.35834E-01  3.04308E-04
   18651.223   1481.479  19.750  8.35288E-01  8.34895E-01  4.71299E-04
   18658.757   1489.013  19.800  8.34256E-01  8.33956E-01  3.59413E-04
   18666.310   1496.566  19.850  8.33009E-01  8.33018E-01 -1.07350E-05
   18673.882   1504.139  19.900  8.31625E-01  8.32079E-01 -5.46340E-04
   18681.474   1511.730  19.950  8.30223E-01  8.31140E-01 -1.10462E-03
   18689.084   1519.341  20.000  8.28934E-01  8.30202E-01 -1.52884E-03
