  5.000  1.3686E+01  3.0875E-01 -3.1906E+01  1.218E+00  4.3498E+00  5.3076E+00
  5.200  1.3583E+01  2.7831E-01 -3.2074E+01  1.196E+00  4.5034E+00  5.4890E+00
  5.400  1.3476E+01  2.4928E-01 -3.2255E+01  1.174E+00  4.6632E+00  5.6721E+00
  5.600  1.3365E+01  2.2213E-01 -3.2443E+01  1.154E+00  4.8287E+00  5.8568E+00
  5.800  1.3252E+01  1.9729E-01 -3.2634E+01  1.135E+00  4.9992E+00  6.0428E+00
  6.000  1.3138E+01  1.7491E-01 -3.2829E+01  1.118E+00  5.1745E+00  6.2301E+00
  6.500  1.2854E+01  1.3030E-01 -3.3311E+01  1.081E+00  5.6311E+00  6.7026E+00
  7.000  1.2587E+01  9.8172E-02 -3.3764E+01  1.052E+00  6.1105E+00  7.1803E+00
  7.500  1.2325E+01  7.5509E-02 -3.4198E+01  1.031E+00  6.6094E+00  7.6620E+00
  8.000  1.2068E+01  5.9114E-02 -3.4611E+01  1.015E+00  7.1255E+00  8.1466E+00
  8.500  1.1817E+01  4.6666E-02 -3.4999E+01  1.002E+00  7.6569E+00  8.6337E+00
  9.000  1.1574E+01  3.6723E-02 -3.5360E+01  9.905E-01  8.2021E+00  9.1226E+00
  9.500  1.1341E+01  2.8823E-02 -3.5697E+01  9.801E-01  8.7599E+00  9.6131E+00
 10.000  1.1117E+01  2.2766E-02 -3.6011E+01  9.708E-01  9.3293E+00  1.0105E+01
 11.000  1.0681E+01  1.5001E-02 -3.6584E+01  9.550E-01  1.0499E+01  1.1091E+01
 12.000  1.0270E+01  1.0263E-02 -3.7089E+01  9.433E-01  1.1707E+01  1.2081E+01
 13.000  9.8835E+00  7.0950E-03 -3.7537E+01  9.359E-01  1.2948E+01  1.3072E+01
 14.000  9.5184E+00  5.3217E-03 -3.7918E+01  9.311E-01  1.4218E+01  1.4065E+01
 15.000  9.1762E+00  4.3515E-03 -3.8272E+01  9.284E-01  1.5515E+01  1.5059E+01
 16.000  8.8528E+00  3.8543E-03 -3.8627E+01  9.269E-01  1.6836E+01  1.6054E+01
 17.000  8.5477E+00  4.1028E-03 -3.8990E+01  9.263E-01  1.8180E+01  1.7050E+01
 18.000  8.2580E+00  4.7941E-03 -3.9596E+01  9.265E-01  1.9545E+01  1.8047E+01
 19.000  7.9846E+00  4.7028E-03 -4.0422E+01  9.270E-01  2.0928E+01  1.9043E+01
 20.000  7.7253E+00  3.8179E-03 -4.1357E+01  9.275E-01  2.2329E+01  2.0041E+01
